LO_Filename,LO_CrossSection,LO_Error,NLO_Filename,NLO_CrossSection,NLO_Error,Row_NLO/LO_Ratio
../../../submit_files/condorfiles/LO999/result_WR4500_N1200/WRtoNLtoLLJJ_WR4500_N1200.log,0.0005648,3.669e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1200_NLO/WRtoNLtoLLJJ_WR4500_N1200_NLO.log,0.000771,6.5e-07,1.3650849858356942
../../../submit_files/condorfiles/LO999/result_WR4500_N1300/WRtoNLtoLLJJ_WR4500_N1300.log,0.0005443,6.241e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1300_NLO/WRtoNLtoLLJJ_WR4500_N1300_NLO.log,0.0007442,5.8e-07,1.36726070181885
../../../submit_files/condorfiles/LO999/result_WR4500_N1400/WRtoNLtoLLJJ_WR4500_N1400.log,0.0005149,7.318e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1400_NLO/WRtoNLtoLLJJ_WR4500_N1400_NLO.log,0.0007182,7e-07,1.3948339483394834
../../../submit_files/condorfiles/LO999/result_WR4500_N1500/WRtoNLtoLLJJ_WR4500_N1500.log,0.0005027,5.941e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1500_NLO/WRtoNLtoLLJJ_WR4500_N1500_NLO.log,0.0006932,6.4e-07,1.3789536502884425
../../../submit_files/condorfiles/LO999/result_WR4500_N1600/WRtoNLtoLLJJ_WR4500_N1600.log,0.0004836,5.609e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1600_NLO/WRtoNLtoLLJJ_WR4500_N1600_NLO.log,0.0006673,6e-07,1.379859387923904
../../../submit_files/condorfiles/LO999/result_WR4500_N1700/WRtoNLtoLLJJ_WR4500_N1700.log,0.0004706,5.6e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1700_NLO/WRtoNLtoLLJJ_WR4500_N1700_NLO.log,0.0006416,5.7e-07,1.3633659158521036
../../../submit_files/condorfiles/LO999/result_WR4500_N1800/WRtoNLtoLLJJ_WR4500_N1800.log,0.0004522,5.217e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1800_NLO/WRtoNLtoLLJJ_WR4500_N1800_NLO.log,0.0006167,5.4e-07,1.3637770897832817
../../../submit_files/condorfiles/LO999/result_WR4500_N1900/WRtoNLtoLLJJ_WR4500_N1900.log,0.0004336,4.935e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1900_NLO/WRtoNLtoLLJJ_WR4500_N1900_NLO.log,0.0005906,5e-07,1.3620848708487086
../../../submit_files/condorfiles/LO999/result_WR4500_N2000/WRtoNLtoLLJJ_WR4500_N2000.log,0.0004019,4.017e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2000_NLO/WRtoNLtoLLJJ_WR4500_N2000_NLO.log,0.0005642,4.6e-07,1.403831798954964
../../../submit_files/condorfiles/LO999/result_WR4500_N2100/WRtoNLtoLLJJ_WR4500_N2100.log,0.0003871,2.881e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2100_NLO/WRtoNLtoLLJJ_WR4500_N2100_NLO.log,0.0005373,4.3e-07,1.3880134332213898
../../../submit_files/condorfiles/LO999/result_WR4500_N2200/WRtoNLtoLLJJ_WR4500_N2200.log,0.0003701,3.709e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2200_NLO/WRtoNLtoLLJJ_WR4500_N2200_NLO.log,0.0005105,4e-07,1.3793569305593083
../../../submit_files/condorfiles/LO999/result_WR4500_N2300/WRtoNLtoLLJJ_WR4500_N2300.log,0.0003514,2.331e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2300_NLO/WRtoNLtoLLJJ_WR4500_N2300_NLO.log,0.0004837,3.8e-07,1.3764940239043826
../../../submit_files/condorfiles/LO999/result_WR4500_N2400/WRtoNLtoLLJJ_WR4500_N2400.log,0.0003321,2.192e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2400_NLO/WRtoNLtoLLJJ_WR4500_N2400_NLO.log,0.0004563,3.5e-07,1.3739837398373984
../../../submit_files/condorfiles/LO999/result_WR4500_N2500/WRtoNLtoLLJJ_WR4500_N2500.log,0.0003138,3.002e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2500_NLO/WRtoNLtoLLJJ_WR4500_N2500_NLO.log,0.0004289,3.1e-07,1.3667941363926068
../../../submit_files/condorfiles/LO999/result_WR4500_N2600/WRtoNLtoLLJJ_WR4500_N2600.log,0.0002909,1.804e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2600_NLO/WRtoNLtoLLJJ_WR4500_N2600_NLO.log,0.000401,2.9e-07,1.3784805775180473
../../../submit_files/condorfiles/LO999/result_WR4500_N2700/WRtoNLtoLLJJ_WR4500_N2700.log,0.0002708,2.382e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2700_NLO/WRtoNLtoLLJJ_WR4500_N2700_NLO.log,0.0003732,3.2e-07,1.378138847858198
../../../submit_files/condorfiles/LO999/result_WR4500_N2800/WRtoNLtoLLJJ_WR4500_N2800.log,0.0002517,2.215e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2800_NLO/WRtoNLtoLLJJ_WR4500_N2800_NLO.log,0.0003451,2.5e-07,1.3710766785856179
../../../submit_files/condorfiles/LO999/result_WR4500_N2900/WRtoNLtoLLJJ_WR4500_N2900.log,0.0002312,1.995e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N2900_NLO/WRtoNLtoLLJJ_WR4500_N2900_NLO.log,0.0003172,3.1e-07,1.3719723183391004
../../../submit_files/condorfiles/LO999/result_WR4500_N3000/WRtoNLtoLLJJ_WR4500_N3000.log,0.0002133,1.888e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N3000_NLO/WRtoNLtoLLJJ_WR4500_N3000_NLO.log,0.0002889,2.8e-07,1.3544303797468353
../../../submit_files/condorfiles/LO999/result_WR4500_N3100/WRtoNLtoLLJJ_WR4500_N3100.log,0.000193,1.683e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N3100_NLO/WRtoNLtoLLJJ_WR4500_N3100_NLO.log,0.0002611,2.2e-07,1.3528497409326425
../../../submit_files/condorfiles/LO999/result_WR4500_N3200/WRtoNLtoLLJJ_WR4500_N3200.log,0.0001718,1.451e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N3200_NLO/WRtoNLtoLLJJ_WR4500_N3200_NLO.log,0.0002335,2.3e-07,1.359138533178114
../../../submit_files/condorfiles/LO999/result_WR4500_N3300/WRtoNLtoLLJJ_WR4500_N3300.log,0.000152,1.263e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N3300_NLO/WRtoNLtoLLJJ_WR4500_N3300_NLO.log,0.0002065,2e-07,1.3585526315789473
../../../submit_files/condorfiles/LO999/result_WR4500_N3400/WRtoNLtoLLJJ_WR4500_N3400.log,0.0001329,1.106e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N3400_NLO/WRtoNLtoLLJJ_WR4500_N3400_NLO.log,0.0001798,1.5e-07,1.3528969149736645
../../../submit_files/condorfiles/LO999/result_WR4500_N3500/WRtoNLtoLLJJ_WR4500_N3500.log,0.0001137,9.229e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N3500_NLO/WRtoNLtoLLJJ_WR4500_N3500_NLO.log,0.0001541,1.3e-07,1.355321020228672
../../../submit_files/condorfiles/LO999/result_WR4500_N3600/WRtoNLtoLLJJ_WR4500_N3600.log,9.538e-05,7.514e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N3600_NLO/WRtoNLtoLLJJ_WR4500_N3600_NLO.log,0.0001294,1.3e-07,1.3566785489620465
../../../submit_files/condorfiles/LO999/result_WR4500_N3700/WRtoNLtoLLJJ_WR4500_N3700.log,7.831e-05,6.892e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N3700_NLO/WRtoNLtoLLJJ_WR4500_N3700_NLO.log,0.0001063,1e-07,1.3574256161409781
../../../submit_files/condorfiles/LO999/result_WR4500_N3800/WRtoNLtoLLJJ_WR4500_N3800.log,6.196e-05,4.571e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N3800_NLO/WRtoNLtoLLJJ_WR4500_N3800_NLO.log,8.464e-05,8.2e-08,1.3660426081342802
../../../submit_files/condorfiles/LO999/result_WR4500_N3900/WRtoNLtoLLJJ_WR4500_N3900.log,4.771e-05,3.541e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N3900_NLO/WRtoNLtoLLJJ_WR4500_N3900_NLO.log,6.484e-05,5.6e-08,1.359044225529239
../../../submit_files/condorfiles/LO999/result_WR4500_N4000/WRtoNLtoLLJJ_WR4500_N4000.log,3.497e-05,2.652e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N4000_NLO/WRtoNLtoLLJJ_WR4500_N4000_NLO.log,4.722e-05,3.5e-08,1.3503002573634544
../../../submit_files/condorfiles/LO999/result_WR4500_N4100/WRtoNLtoLLJJ_WR4500_N4100.log,2.375e-05,1.824e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N4100_NLO/WRtoNLtoLLJJ_WR4500_N4100_NLO.log,3.216e-05,2.4e-08,1.3541052631578945
../../../submit_files/condorfiles/LO999/result_WR4500_N4200/WRtoNLtoLLJJ_WR4500_N4200.log,1.474e-05,1.149e-07,../../submit_files/condorfiles/NLO999/result_WR4500_N4200_NLO/WRtoNLtoLLJJ_WR4500_N4200_NLO.log,1.988e-05,1.5e-08,1.3487109905020354
../../../submit_files/condorfiles/LO999/result_WR4500_N4300/WRtoNLtoLLJJ_WR4500_N4300.log,7.873e-06,6.746e-08,../../submit_files/condorfiles/NLO999/result_WR4500_N4300_NLO/WRtoNLtoLLJJ_WR4500_N4300_NLO.log,1.067e-05,8.6e-09,1.3552648291629619
../../../submit_files/condorfiles/LO999/result_WR4500_N4400/WRtoNLtoLLJJ_WR4500_N4400.log,3.541e-06,3.642e-08,../../submit_files/condorfiles/NLO999/result_WR4500_N4400_NLO/WRtoNLtoLLJJ_WR4500_N4400_NLO.log,4.767e-06,4.2e-09,1.346229878565377
../../../submit_files/condorfiles/LO999/result_WR5000_N100/WRtoNLtoLLJJ_WR5000_N100.log,0.0004937,2.103e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N100_NLO/WRtoNLtoLLJJ_WR5000_N100_NLO.log,0.0006336,7.3e-07,1.2833704678954831
../../../submit_files/condorfiles/LO999/result_WR5000_N200/WRtoNLtoLLJJ_WR5000_N200.log,0.0004518,3.307e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N200_NLO/WRtoNLtoLLJJ_WR5000_N200_NLO.log,0.0005846,6.3e-07,1.2939353696325808
../../../submit_files/condorfiles/LO999/result_WR5000_N300/WRtoNLtoLLJJ_WR5000_N300.log,0.0004138,1.231e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N300_NLO/WRtoNLtoLLJJ_WR5000_N300_NLO.log,0.0005456,5.5e-07,1.318511358144031
../../../submit_files/condorfiles/LO999/result_WR5000_N400/WRtoNLtoLLJJ_WR5000_N400.log,0.0003859,1.09e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N400_NLO/WRtoNLtoLLJJ_WR5000_N400_NLO.log,0.0005126,4.9e-07,1.3283233998445192
../../../submit_files/condorfiles/LO999/result_WR5000_N500/WRtoNLtoLLJJ_WR5000_N500.log,0.000363,1.501e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N500_NLO/WRtoNLtoLLJJ_WR5000_N500_NLO.log,0.0004841,4.6e-07,1.3336088154269974
../../../submit_files/condorfiles/LO999/result_WR5000_N600/WRtoNLtoLLJJ_WR5000_N600.log,0.0003435,1.346e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N600_NLO/WRtoNLtoLLJJ_WR5000_N600_NLO.log,0.0004602,4.5e-07,1.3397379912663756
../../../submit_files/condorfiles/LO999/result_WR5000_N700/WRtoNLtoLLJJ_WR5000_N700.log,0.0003266,1.236e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N700_NLO/WRtoNLtoLLJJ_WR5000_N700_NLO.log,0.0004396,4.3e-07,1.3459889773423146
../../../submit_files/condorfiles/LO999/result_WR5000_N800/WRtoNLtoLLJJ_WR5000_N800.log,0.0003113,1.271e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N800_NLO/WRtoNLtoLLJJ_WR5000_N800_NLO.log,0.0004204,3.5e-07,1.3504657886283329
../../../submit_files/condorfiles/LO999/result_WR5000_N900/WRtoNLtoLLJJ_WR5000_N900.log,0.0002993,1.685e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N900_NLO/WRtoNLtoLLJJ_WR5000_N900_NLO.log,0.0004036,3.7e-07,1.3484797861677247
../../../submit_files/condorfiles/LO999/result_WR5000_N1000/WRtoNLtoLLJJ_WR5000_N1000.log,0.0002869,1.563e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1000_NLO/WRtoNLtoLLJJ_WR5000_N1000_NLO.log,0.0003876,2.9e-07,1.3509933774834437
../../../submit_files/condorfiles/LO999/result_WR5000_N1100/WRtoNLtoLLJJ_WR5000_N1100.log,0.0002771,1.424e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1100_NLO/WRtoNLtoLLJJ_WR5000_N1100_NLO.log,0.0003733,3e-07,1.3471670876939732
../../../submit_files/condorfiles/LO999/result_WR5000_N1200/WRtoNLtoLLJJ_WR5000_N1200.log,0.0002666,1.342e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1200_NLO/WRtoNLtoLLJJ_WR5000_N1200_NLO.log,0.0003596,2.8e-07,1.3488372093023258
../../../submit_files/condorfiles/LO999/result_WR5000_N1300/WRtoNLtoLLJJ_WR5000_N1300.log,0.000254,2.422e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1300_NLO/WRtoNLtoLLJJ_WR5000_N1300_NLO.log,0.0003477,3.4e-07,1.3688976377952755
../../../submit_files/condorfiles/LO999/result_WR5000_N1400/WRtoNLtoLLJJ_WR5000_N1400.log,0.0002452,1.66e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1400_NLO/WRtoNLtoLLJJ_WR5000_N1400_NLO.log,0.0003354,3.1e-07,1.367862969004894
../../../submit_files/condorfiles/LO999/result_WR5000_N1500/WRtoNLtoLLJJ_WR5000_N1500.log,0.0002349,2.576e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1500_NLO/WRtoNLtoLLJJ_WR5000_N1500_NLO.log,0.0003237,2.7e-07,1.3780332056194127
../../../submit_files/condorfiles/LO999/result_WR5000_N1600/WRtoNLtoLLJJ_WR5000_N1600.log,0.0002291,2.874e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1600_NLO/WRtoNLtoLLJJ_WR5000_N1600_NLO.log,0.0003125,2.6e-07,1.3640331732867743
../../../submit_files/condorfiles/LO999/result_WR5000_N1700/WRtoNLtoLLJJ_WR5000_N1700.log,0.0002174,2.7e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1700_NLO/WRtoNLtoLLJJ_WR5000_N1700_NLO.log,0.0003017,2.3e-07,1.3877644894204233
../../../submit_files/condorfiles/LO999/result_WR5000_N1800/WRtoNLtoLLJJ_WR5000_N1800.log,0.000214,1.806e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1800_NLO/WRtoNLtoLLJJ_WR5000_N1800_NLO.log,0.0002907,2.6e-07,1.3584112149532712
../../../submit_files/condorfiles/LO999/result_WR5000_N1900/WRtoNLtoLLJJ_WR5000_N1900.log,0.0002057,1.684e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N1900_NLO/WRtoNLtoLLJJ_WR5000_N1900_NLO.log,0.0002801,2.4e-07,1.361691784151677
../../../submit_files/condorfiles/LO999/result_WR5000_N2000/WRtoNLtoLLJJ_WR5000_N2000.log,0.0001995,2.089e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2000_NLO/WRtoNLtoLLJJ_WR5000_N2000_NLO.log,0.0002697,2.5e-07,1.3518796992481203
../../../submit_files/condorfiles/LO999/result_WR5000_N2100/WRtoNLtoLLJJ_WR5000_N2100.log,0.0001902,2.1e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2100_NLO/WRtoNLtoLLJJ_WR5000_N2100_NLO.log,0.0002588,2.3e-07,1.3606729758149319
../../../submit_files/condorfiles/LO999/result_WR5000_N2200/WRtoNLtoLLJJ_WR5000_N2200.log,0.0001797,1.83e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2200_NLO/WRtoNLtoLLJJ_WR5000_N2200_NLO.log,0.0002484,2.2e-07,1.3823038397328882
../../../submit_files/condorfiles/LO999/result_WR5000_N2300/WRtoNLtoLLJJ_WR5000_N2300.log,0.0001735,1.634e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2300_NLO/WRtoNLtoLLJJ_WR5000_N2300_NLO.log,0.0002376,2e-07,1.3694524495677234
../../../submit_files/condorfiles/LO999/result_WR5000_N2400/WRtoNLtoLLJJ_WR5000_N2400.log,0.0001659,1.611e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2400_NLO/WRtoNLtoLLJJ_WR5000_N2400_NLO.log,0.0002273,1.9e-07,1.370102471368294
../../../submit_files/condorfiles/LO999/result_WR5000_N2500/WRtoNLtoLLJJ_WR5000_N2500.log,0.0001587,1.37e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2500_NLO/WRtoNLtoLLJJ_WR5000_N2500_NLO.log,0.0002163,1.8e-07,1.3629489603024574
../../../submit_files/condorfiles/LO999/result_WR5000_N2600/WRtoNLtoLLJJ_WR5000_N2600.log,0.00015,9.451e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N2600_NLO/WRtoNLtoLLJJ_WR5000_N2600_NLO.log,0.0002056,1.6e-07,1.370666666666667
../../../submit_files/condorfiles/LO999/result_WR5000_N2700/WRtoNLtoLLJJ_WR5000_N2700.log,0.0001425,8.727e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N2700_NLO/WRtoNLtoLLJJ_WR5000_N2700_NLO.log,0.0001949,1.5e-07,1.3677192982456141
../../../submit_files/condorfiles/LO999/result_WR5000_N2800/WRtoNLtoLLJJ_WR5000_N2800.log,0.0001336,1.312e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2800_NLO/WRtoNLtoLLJJ_WR5000_N2800_NLO.log,0.0001841,1.4e-07,1.3779940119760479
../../../submit_files/condorfiles/LO999/result_WR5000_N2900/WRtoNLtoLLJJ_WR5000_N2900.log,0.0001263,1.168e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N2900_NLO/WRtoNLtoLLJJ_WR5000_N2900_NLO.log,0.0001731,1.3e-07,1.3705463182897861
../../../submit_files/condorfiles/LO999/result_WR5000_N3000/WRtoNLtoLLJJ_WR5000_N3000.log,0.0001175,1.033e-06,../../submit_files/condorfiles/NLO999/result_WR5000_N3000_NLO/WRtoNLtoLLJJ_WR5000_N3000_NLO.log,0.0001622,1.2e-07,1.3804255319148937
../../../submit_files/condorfiles/LO999/result_WR5000_N3100/WRtoNLtoLLJJ_WR5000_N3100.log,0.0001099,8.836e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3100_NLO/WRtoNLtoLLJJ_WR5000_N3100_NLO.log,0.0001512,1.1e-07,1.375796178343949
../../../submit_files/condorfiles/LO999/result_WR5000_N3200/WRtoNLtoLLJJ_WR5000_N3200.log,0.0001019,7.955e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3200_NLO/WRtoNLtoLLJJ_WR5000_N3200_NLO.log,0.0001402,1e-07,1.3758586849852796
../../../submit_files/condorfiles/LO999/result_WR5000_N3300/WRtoNLtoLLJJ_WR5000_N3300.log,9.49e-05,6.439e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3300_NLO/WRtoNLtoLLJJ_WR5000_N3300_NLO.log,0.0001291,9.4e-08,1.3603793466807164
../../../submit_files/condorfiles/LO999/result_WR5000_N3400/WRtoNLtoLLJJ_WR5000_N3400.log,8.684e-05,7.014e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3400_NLO/WRtoNLtoLLJJ_WR5000_N3400_NLO.log,0.0001182,8.5e-08,1.3611239060340856
../../../submit_files/condorfiles/LO999/result_WR5000_N3500/WRtoNLtoLLJJ_WR5000_N3500.log,7.888e-05,6.514e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3500_NLO/WRtoNLtoLLJJ_WR5000_N3500_NLO.log,0.0001074,9.1e-08,1.3615618661257605
../../../submit_files/condorfiles/LO999/result_WR5000_N3600/WRtoNLtoLLJJ_WR5000_N3600.log,7.105e-05,5.479e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3600_NLO/WRtoNLtoLLJJ_WR5000_N3600_NLO.log,9.671e-05,8.2e-08,1.3611541168191414
../../../submit_files/condorfiles/LO999/result_WR5000_N3700/WRtoNLtoLLJJ_WR5000_N3700.log,6.336e-05,5.051e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3700_NLO/WRtoNLtoLLJJ_WR5000_N3700_NLO.log,8.617e-05,7.2e-08,1.360006313131313
../../../submit_files/condorfiles/LO999/result_WR5000_N3800/WRtoNLtoLLJJ_WR5000_N3800.log,5.585e-05,4.27e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3800_NLO/WRtoNLtoLLJJ_WR5000_N3800_NLO.log,7.588e-05,6.4e-08,1.35863921217547
../../../submit_files/condorfiles/LO999/result_WR5000_N3900/WRtoNLtoLLJJ_WR5000_N3900.log,4.862e-05,3.617e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N3900_NLO/WRtoNLtoLLJJ_WR5000_N3900_NLO.log,6.585e-05,6.3e-08,1.3543809132044426
../../../submit_files/condorfiles/LO999/result_WR5000_N4000/WRtoNLtoLLJJ_WR5000_N4000.log,4.15e-05,3.017e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N4000_NLO/WRtoNLtoLLJJ_WR5000_N4000_NLO.log,5.633e-05,5.4e-08,1.3573493975903614
../../../submit_files/condorfiles/LO999/result_WR5000_N4100/WRtoNLtoLLJJ_WR5000_N4100.log,3.473e-05,2.508e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N4100_NLO/WRtoNLtoLLJJ_WR5000_N4100_NLO.log,4.721e-05,4e-08,1.3593435070544198
../../../submit_files/condorfiles/LO999/result_WR5000_N4200/WRtoNLtoLLJJ_WR5000_N4200.log,2.833e-05,1.981e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N4200_NLO/WRtoNLtoLLJJ_WR5000_N4200_NLO.log,3.861e-05,3.3e-08,1.3628662195552417
../../../submit_files/condorfiles/LO999/result_WR5000_N4300/WRtoNLtoLLJJ_WR5000_N4300.log,2.27e-05,1.693e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N4300_NLO/WRtoNLtoLLJJ_WR5000_N4300_NLO.log,3.069e-05,2.6e-08,1.3519823788546255
../../../submit_files/condorfiles/LO999/result_WR5000_N4400/WRtoNLtoLLJJ_WR5000_N4400.log,1.734e-05,1.237e-07,../../submit_files/condorfiles/NLO999/result_WR5000_N4400_NLO/WRtoNLtoLLJJ_WR5000_N4400_NLO.log,2.352e-05,2e-08,1.356401384083045
../../../submit_files/condorfiles/LO999/result_WR5000_N4500/WRtoNLtoLLJJ_WR5000_N4500.log,1.27e-05,9.225e-08,../../submit_files/condorfiles/NLO999/result_WR5000_N4500_NLO/WRtoNLtoLLJJ_WR5000_N4500_NLO.log,1.715e-05,1.2e-08,1.3503937007874016
../../../submit_files/condorfiles/LO999/result_WR5000_N4600/WRtoNLtoLLJJ_WR5000_N4600.log,8.59e-06,6.393e-08,../../submit_files/condorfiles/NLO999/result_WR5000_N4600_NLO/WRtoNLtoLLJJ_WR5000_N4600_NLO.log,1.172e-05,9.2e-09,1.3643771827706634
../../../submit_files/condorfiles/LO999/result_WR5000_N4700/WRtoNLtoLLJJ_WR5000_N4700.log,5.356e-06,4.271e-08,../../submit_files/condorfiles/NLO999/result_WR5000_N4700_NLO/WRtoNLtoLLJJ_WR5000_N4700_NLO.log,7.316e-06,5.5e-09,1.3659447348767737
../../../submit_files/condorfiles/LO999/result_WR5000_N4800/WRtoNLtoLLJJ_WR5000_N4800.log,2.946e-06,2.407e-08,../../submit_files/condorfiles/NLO999/result_WR5000_N4800_NLO/WRtoNLtoLLJJ_WR5000_N4800_NLO.log,4.013e-06,3.2e-09,1.362186014935506
../../../submit_files/condorfiles/LO999/result_WR5000_N4900/WRtoNLtoLLJJ_WR5000_N4900.log,1.401e-06,1.3e-08,../../submit_files/condorfiles/NLO999/result_WR5000_N4900_NLO/WRtoNLtoLLJJ_WR5000_N4900_NLO.log,1.898e-06,1.6e-09,1.3547466095645968
../../../submit_files/condorfiles/LO999/result_WR5500_N100/WRtoNLtoLLJJ_WR5500_N100.log,0.0002823,1.258e-06,../../submit_files/condorfiles/NLO999/result_WR5500_N100_NLO/WRtoNLtoLLJJ_WR5500_N100_NLO.log,0.0003613,3.8e-07,1.2798441374424372
../../../submit_files/condorfiles/LO999/result_WR5500_N200/WRtoNLtoLLJJ_WR5500_N200.log,0.0002537,1.162e-06,../../submit_files/condorfiles/NLO999/result_WR5500_N200_NLO/WRtoNLtoLLJJ_WR5500_N200_NLO.log,0.0003285,3.4e-07,1.2948364209696492
../../../submit_files/condorfiles/LO999/result_WR5500_N300/WRtoNLtoLLJJ_WR5500_N300.log,0.0002306,7.68e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N300_NLO/WRtoNLtoLLJJ_WR5500_N300_NLO.log,0.0003015,3.1e-07,1.3074588031222898
../../../submit_files/condorfiles/LO999/result_WR5500_N400/WRtoNLtoLLJJ_WR5500_N400.log,0.0002111,6.507e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N400_NLO/WRtoNLtoLLJJ_WR5500_N400_NLO.log,0.0002793,2.7e-07,1.3230696352439602
../../../submit_files/condorfiles/LO999/result_WR5500_N500/WRtoNLtoLLJJ_WR5500_N500.log,0.0001961,5.839e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N500_NLO/WRtoNLtoLLJJ_WR5500_N500_NLO.log,0.0002613,2.5e-07,1.3324834268230494
../../../submit_files/condorfiles/LO999/result_WR5500_N600/WRtoNLtoLLJJ_WR5500_N600.log,0.0001837,5.442e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N600_NLO/WRtoNLtoLLJJ_WR5500_N600_NLO.log,0.0002457,2.5e-07,1.337506804572673
../../../submit_files/condorfiles/LO999/result_WR5500_N700/WRtoNLtoLLJJ_WR5500_N700.log,0.0001723,7.104e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N700_NLO/WRtoNLtoLLJJ_WR5500_N700_NLO.log,0.000232,2.2e-07,1.3464886825304703
../../../submit_files/condorfiles/LO999/result_WR5500_N800/WRtoNLtoLLJJ_WR5500_N800.log,0.000163,6.526e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N800_NLO/WRtoNLtoLLJJ_WR5500_N800_NLO.log,0.0002204,1.9e-07,1.3521472392638036
../../../submit_files/condorfiles/LO999/result_WR5500_N900/WRtoNLtoLLJJ_WR5500_N900.log,0.0001546,6.078e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N900_NLO/WRtoNLtoLLJJ_WR5500_N900_NLO.log,0.0002099,1.7e-07,1.3576972833117724
../../../submit_files/condorfiles/LO999/result_WR5500_N1000/WRtoNLtoLLJJ_WR5500_N1000.log,0.0001473,5.656e-07,../../submit_files/condorfiles/NLO999/result_WR5500_N1000_NLO/WRtoNLtoLLJJ_WR5500_N1000_NLO.log,0.0002005,1.8e-07,1.3611676849966055
